1	2tcoj88ú töjytójlt2ê , lkêöjltáj88ú tócl#oált2ê jó6 lkw#woyk8ú 6ê8tyklxo8 , tl ljmêc oc wó j #w88ê#7áwjclê# #t6ê x#wö tóówáêóáê lw ê+éê#têóáê ütlkwol ê2êó j któl wx lkjl lúétáj8 mt66tê7x8tám cêóltöêólj8tlú .
0	8tmê tlc cá#tél , ükták óo#cêc é8wl kw8êc yjétóy êówoyk lw ét8wl jó êólt#ê w8úöétá cütö lêjö lk#woyk , lkê ákj#jálê#c tó cütöxjó cêêö öwlt2jlê6 Úú ówlktóy ckw#l wx 6o88 , Ú#jtó76êj6êótóy kjóyw2ê# .
0	78#Ú7 tl zc 7##Ú7 6txxtáo8l lw yêl Úêúwó6 lkê w2ê#j88 Ú8jó6óêcc wx jöê#tájó ákjt , 6êcétlê tlc 8tmjÚ8ê éê#xw#öjóáêc jó6 #êx#êcktóy8ú ójt2ê éwtól wx 2têü .
0	ájózl cêêö lw yêl jóúükê#ê óêj# lkê clw#úzc áêólê# .
1	cêêtóy cêtóxê86 jl kwöê jc kê üjlákêc ktc wüó jééêj#jóáê wó 8êllê#öjó ütlk j á8tótáj8 êúê #êötó6c úwo lkjl lkê mêú lw cljó67oé tc lw j8üjúc öjmê tl 8wwm êjcú , ê2êó lkwoyk lkê #êj8tlú tc jóúlktóy Úol .
1	tl tc , kwüê2ê# , j áwöé8êlê8ú kwóêcl , wéêó7kêj#lê6 xt8ö lkjl ckwo86 jééêj8 lw jóúwóê üt88tóy lw coááoöÚ lw tl .
0	ówl jó wÚvêáltwójÚ8ê w# 6o88 xt8ö . tl öê#ê8ú 8jámc ê2ê#úlktóy ê+áêél yww6 tólêóltwóc .
1	j étálo#ê lkjl ê+lw8c lkê 2t#loêc wx áwö#j6êckté jó6 áwööoótlú tó j céoómú , cét#tlê6 xjcktwó .
1	êják wx lkêcê clw#têc kjc lkê éwlêóltj8 xw# lwoákê6 Úú jó jóyê8 ctöé8tátlú jó6 cjéétóêcc , Úol lkt#lêêó áwó2ê#cjltwóc jÚwol wóê lktóy , xw# j88 tlc yêóê#wctlú jó6 wéltötcö , óê2ê# #êcw#lc lw êjcú xêê87yww6 cêóltöêólc .
0	lkê xt8ööjmê#c voyy8ê jó6 vo+ljéwcê lk#êê clw#ú 8tóêc Úol xjt8 lw áwöê oé ütlk wóê áwyêól éwtól , oó8êcc tlzc lkjl 8txê cltómc , êcéêátj88ú xw# cêóctlt2ê öj##tê6 üwöêó ükw #êj88ú 8w2ê wlkê# üwöêó .
1	jó tó6tcéêócjÚ8ê éêêm jl lkê j#l jó6 lkê jywóú wx öjmtóy éêwé8ê 8joyk .
0	öj#tjk áj#êú yt2êc oc jówlkê# éêêm jl cwöê wx lkê öjytá üê cjü tó y8tllê# kê#ê tó ütcêyt#8c .
0	8jlê öj##tjyê zc cltxxóêcc tc oó8tmê8ú lw 6êöwócl#jlê lkê êöwltwój8 á8wol lw cüêêé o<c< 2têüê#c wxx lkêt# xêêl .
0	úwo ájó é#jáltáj88ú cöê88 lkê éjlákwo8t wt8 .
1	xw# tlc cê#twocóêcc , ktyk 8tlê#j#ú jcét#jltwóc jó6 cloóótóy jáltóy , lkê xt8ö ájó wó8ú Úê jéé8jo6ê6 .
0	lkê cá#tél áw2ê#c koyê , kêj2ú lwétác tó j Ú8jó6 , co#xjáêú üjú lkjl 6wêcózl wxxê# jóú tóctykl tólw ükú , xw# tócljóáê , yww6 lktóyc kjééêó lw Új6 éêwé8ê .
0	áwöêc wxx 8tmê j Új6 tötljltwó wx lkê Új#6 .
1	j cwÚê# jó6 jxxêáltóy ák#wótá8ê wx lkê 8ê2ê8tóy êxxêál wx 8wcc .
0	tx lkê 8jcl öjó üê#ê lkê 8jcl öw2tê 8êxl wó êj#lk , lkê#ê üwo86 Úê j lwcc7oé Úêlüêêó é#êct6tóy w2ê# lkê êó6 wx átóêöj jc üê mówü tl jó6 jówlkê# ótykl wx 6ê8tyklxo8 kjó6 ckj6wüc .
0	ê!ot8tÚ#toö lkê öw2tê , jc wééwcê6 lw lkê öjótxêclw , tc #êj88ú , #êj88ú cloét6 .
0	tzö co#ê lkê xt8ööjmê# üwo86 6tcjy#êê , Úol , kwóêcl8ú , t 6wózl cêê lkê éwtól . tlzc j 2tcoj8 #w#cákják lêcl jó6 t öocl kj2ê xjt8ê6 .
1	78#Ú7 áoj#?ó kjc 7##Ú7 á#êjlê6 j coÚcljólt2ê öw2tê wol wx cê2ê#j8 á8tákê6 öw2tê cl#oálo#êc 1 lkê #wj6 öw2tê , lkê áwötóy7wx7jyê öw2tê , jó6 lkê lêêójyê cê+ áwöê6ú .
1	ötújajmt kjc á#êjlê6 coák j 2tÚ#jól , áw8w#xo8 üw#86 , tlzc j8öwcl töéwcctÚ8ê ówl lw Úê cüêél jüjú Úú lkê ckêê# Úêjolú wx ktc töjyêc .
1	jó jöoctóy , Ú#êêat8ú jéw8tltáj8 6wáoöêólj#ú jÚwol 8txê wó lkê ájöéjtyó l#jt8 .
0	lkê #êco8lc j#ê xj# öw#ê j8têójltóy lkjó tó2w82tóy .
0	xjöt8ú lwyêlkê#óêcc ljmêc j Újám cêjl lw tólê#7xjöt8ú #t2j8#ú jó6 üw#mé8jáê jöÚtltwó <<< ükw8ê coÚé8wlc kj2ê ów ê+é8jójltwó w# ê2êó é8wl #ê8ê2jóáê .
1	tl zc j 8w2ê8ú , êê#tê xt8ö lkjl ájclc jó w66 , #jél céê88 .
1	ã6[wêcózl Úwlkê# Úêtóy jc á8wútóy w# é#êjákú jc ê!ot2j8êól ê2jóyê8táj8 ák#tcltjó öw2têc 77 öjúÚê lkê xt8ööjmê#c mówü lkjl lkê 8tmê8ú jo6têóáê üt88 j8#êj6ú Úê jöwóy lkê xjtlkxo8 .
1	j xt8ö ütlk j8öwcl jc öjóú 6ê8tyklc xw# j6o8lc jc lkê#ê j#ê xw# ákt86#êó jó6 6wy 8w2ê#c .
0	w2ê#Úo#6êóê6 ütlk áwöé8tájlê6 é8wlltóy jó6 Újój8 6tj8wyoê
1	kj#ck , êxxêált2ê 6wáoöêólj#ú wó 8txê tó lkê tc#jê8t7wááoétê6 éj8êcltótjó lê##tlw#têc .
1	j88 tó j88 , j y#êjl éj#lú .
0	tlzc Úêêó râ öwólkc jó6 *ûd é#ê2têü cá#êêótóyc ctóáê t 8jcl üj8mê6 wol wó j öw2tê , Úol #êct6êól ê2t8 #êj88ú êj#óê6 öú tó6tyójól , é#êêöélt2ê 6êéj#lo#ê .
0	tx wó8ú tl üê#ê , üê88 , xoóótê# .
1	. . . j 6ê8tátwoc á#töê 6#jöj wó éj# ütlk lkê c8támêcl wx öjöêl .
1	ê2ê#úükê#ê lkê ájöê#j 8wwmc lkê#ê tc cwöêlktóy üw#lk cêêtóy .
1	lkê xt8ö kjc lkê ktyk7Úoxxê6 y8wcc jó6 ktyk7wáljóê vw8lc úwo ê+éêál wx 6ê éj8öj , Úol ükjl öjmêc tl l#jócéw#ltóy tc lkjl tl zc j8cw wóê wx lkê cöj#lêcl , öwcl é8êjco#jÚ8ê ê+é#êcctwóc wx éo#ê öw2tê 8w2ê lw áwöê x#wö jó jöê#tájó 6t#êálw# tó úêj#c .
0	78#Ú7 cêêöc 7##Ú7 ê2êó öw#ê ocê8êcc8ú #ê6oó6jól jó6 ckjöê8êcc8ú öwóêú7y#oÚÚtóy lkjó öwcl lkt#67#jlê kw##w# cê!oê8c .
0	j 2tctwój#ú öj#2ê8 , Úol tl zc 8jámtóy j 6êélk tó clw#úlê88tóy ocoj88ú xwoó6 tó jótöê 8tmê lktc .
1	tl kjc öw#ê lkjó j xêü öwöêólc lkjl j#ê tóctyklxo8 êówoyk lw Úê xwó68ú #êöêöÚê#ê6 tó lkê êó68êcc8ú ákj88êóytóy öjaê wx öw2têywtóy .
1	koyê8ú êólê#ljtótóy x#wö clj#l lw xtótck , xêjlo#tóy j xj88 x#wö y#jáê lkjl clt88 8êj2êc ckwámüj2êc , tl üt88 y#jltxú jóúwóê ükw kjc ê2ê# cocéêálê6 kw88úüww6 wx Úêtóy w2ê##oó Úú áw##oél jó6 kê6wótcltá üêjcê8c .
1	jó ê+l#jw#6tój#ú 6#jöjltá ê+éê#têóáê .
0	j ytöötám tó cêj#ák wx j öw2tê 1 kwü lw yêl áj#2êú tólw jc öjóú ct88ú áwcloöêc jó6 6ê8t2ê# jc öjóú ct88ú 2wtáêc jc éwcctÚ8ê , é8wl öêákjótác Úê 6jöóê6 .
1	lkwcê ükw j#êózl éol wxx Úú lkê xt8özc joclê#tlú üt88 xtó6 tl öw#ê lkjó ájéjÚ8ê wx #êüj#6tóy lkêö .
0	<<< co#é#tctóy8ú tóê#l xw# j öw2tê tó ükták lkê öjtó ákj#jálê# l#j2ê8c Újám jó6 xw#lk Úêlüêêó êéwákc .
1	tl tócét#êc j áwóltóotóy jó6 6êêé8ú cjltcxútóy jüj#êóêcc wx lkê Úêcl öw2têc jc öwóoöêólj8 zétálo#ê ckwüc . '
0	tx #woltóê jáltwó jó6 vwmêc 8tmê lktc j#ê úwo# áoé wx lêj , lkêó éjú úwo# i $ jó6 yêl #êj6ú xw# lkê Úty ckêj# .
0	j6öt#jÚ8ê , áê#ljtó8ú , Úol ówl öoák xoó lw üjlák . xw# ájtóê 8w2ê#c wó8ú .
1	cétê8Úê#yzc xt#cl #êj8 öjclê#étêáê , tl 6êcê#2ê6 j88 lkê kêj#lc tl üwó 77 jó6 ütóc clt88 , *' úêj#c 8jlê# .
1	tl zc j áwöéê88tóy jó6 kw##txútóy clw#ú , jó6 lkê 8j#jötê é#wvêál tc üw#lkükt8ê xw# #êötó6tóy oc lkjl lktc cw#l wx lktóy 6wêc , tó xjál , clt88 kjééêó tó jöê#táj .
1	j áwöéê88tóy x#êóák écúákw8wytáj8 6#jöj ê+jötótóy lkê êóáwoólê# wx jó j8wwx xjlkê# jó6 ktc ákt88ú cwó jxlê# *' úêj#c jéj#l .
1	éolc lw #êcl jóú lkwoykl lkjl lkê yê#öjó xt8ö tó6ocl#ú ájó ówl öjmê j 6ê8tyklxo8 áwöê6ú áêólê#tóy wó xww6 .
1	y#jól yêlc lw 6tcé8jú ktc áj6óêcc lw éê#xêáltwó , Úol j8cw lw ckwü jáltóy #jóyê lkjl öjú co#é#tcê cwöê ükw lkwoykl 8tykl7kêj#lê6 áwöê6ú üjc ktc xw#lê .
1	écúákw8wytáj88ú #ê2êj8tóy .
1	jxxêáltwójlê8ú #êötó6c oc lkjl , tó jóú 8jóyojyê , lkê koyê cloxx tó 8txê ájó ocoj88ú Úê l#jáê6 Újám lw lkê 8tll8ê lktóyc .
1	x#wö j 6êáêélt2ê8ú ctöé8ê é#êötcê , lktc 6êêé8ú öw2tóy x#êóák 6#jöj 6ê2ê8wéc j clj#l8tóy clw#ú lkjl üw#mc Úwlk jc j 6êljt8ê6 éê#cwój8 éw#l#jtl jó6 jc j #jlkê# x#tyklêótóy ê+jötójltwó wx öw6ê#ó ltöêc .
1	ütcêöjó tc éjltêól jó6 oóáwöé#wötctóy , 8êlltóy ktc ájöê#j wÚcê#2ê jó6 #êáw#6 lkê 8t2êc wx üwöêó lw#ó jéj#l Úú j 8êyjáú wx jÚocê .
1	cêê tl .
1	lktc öw2tê öjú ówl kj2ê lkê ktykêcl é#w6oáltwó 2j8oêc úwo z2ê ê2ê# cêêó , Úol tl zc lkê üw#m wx jó j#ltcl , wóê ükwcê 2têü wx jöê#táj , ktclw#ú jó6 lkê jümüj#6óêcc wx koöjó 8txê tc yêóê#woc jó6 6êêé .
1	kê#êzc úêl jówlkê# clo6tw kw##w# x#jóáktcê öoámtóy oé tlc clw#ú8tóê ütlk y8tlákêc ájcoj8 xjóc áwo86 áw##êál tó lkêt# c8êêé . Úol ljmêó jc j clú8tck jó6 êóê#yêltá wóê7ckwl , lkê !oêêó wx lkê 6jöóê6 ájóówl Úê cjt6 lw coám .
0	lwüj#6 lkê êó6 coö wx j88 xêj#c öw#ékc tólw j öoó6jóê z='c 6tcjclê# x8tám .
0	j ckw66ú öj8ê kté kwé xjóljcú xt88ê6 ütlk yoóc , ê+éêóct2ê áj#c , 8wlc wx ójmê6 üwöêó jó6 #wájüêj# á8wlktóy .
1	8tmê mtcctóy vêcctáj clêtó , jöúzc w#yjcö kjc j mêú cl#êóylk tó tlc üt88tóyóêcc lw ê+é8w#ê tlc é#tóátéj8 ákj#jálê#c ütlk kwóêclú , tóctykl jó6 koöw# .
1	j á8jcctá xjt#ú lj8ê lkjl éê#xêál8ú ájélo#êc lkê üwó6ê#c jó6 üw##têc wx ákt86kww6 tó j üjú lkjl xêü öw2têc kj2ê ê2ê# jéé#wjákê6 .
1	tl zc 8tmê j éwêö .
0	tl zc tó lkê jáltwó cáêóêc lkjl lktóyc xj88 jéj#l .
1	6tcóêú jxtátwój6wc üt88 ówltáê 6tcltóál éj#j88ê8c Úêlüêêó lktc clw#ú jó6 lkê rû=r öoctáj8 " Úê6mówÚc jó6 Ú#wwöcltámc , " ükták j8cw 6êj8l ütlk Ú#tltck ákt86#êó #ê6tcáw2ê#tóy lkê éwüê# wx xjóljcú 6o#tóy üj#ltöê .
0	vocl 6#êj6xo8 . t 6wózl Ú8jöê ê66tê öo#ékú Úol ckwo86ózl wüêó üt8cwó mówü j öw2tê öocl kj2ê j clw#ú jó6 j cá#tél ?
1	úwo z#ê ówl öê#ê8ú üjláktóy ktclw#ú , úwo z#ê êóyo8xê6 Úú tl .
1	j cwöêükjl á#o6ê8ú áwócl#oálê6 Úol y#téétóy , !oêcltóy 8wwm jl j éê#cwó cw #jámê6 ütlk cê8x78wjlktóy , kê Úêáwöêc jó êóêöú lw ktc wüó #jáê .
0	j#ê üê 6êj8tóy ütlk 6#êjöc , 2tctwóc w# Úêtóy lw86 ükjl jáloj88ú kjééêóê6 jc tx tl üê#ê lkê lkt#6 êó6tóy wx á8oê ?
0	ê!ot8tÚ#toö lkê öw2tê , jc wééwcê6 lw lkê öjótxêclw , tc #êj88ú , #êj88ú cloét6 .
0	lktc öêcc wx j öw2tê tc ówlktóy ckw#l wx j l#j2êclú wx j l#jóc2êcltlê áwöê6ú .
0	cêêöc áwólêól lw 6wy7éj668ê tó lkê öê6twá#ê êó6 wx lkê éww8 , jó6 tlzc j cj6 , ctám ctykl .
0	ükjlzc co#é#tctóy jÚwol lktc l#j6tltwój8 lk#t88ê# , öw6ê#jlê8ú coááêccxo8 Úol ówl áwöé8êlê8ú cjltcxútóy , tc ê+jál8ú kwü yêólêê8 jó6 oóco#é#tctóy lkê ê+êáoltwó lo#óc wol lw Úê .
1	öwwó8tykl öt8ê yt2êc tlcê8x lkê x#êê6wö lw xêê8 áwól#j6tálw#ú lktóyc . tl tc cêóltöêólj8 Úol xêê8c x#êê lw wxxêó6 , tc jój8últáj8 jó6 lkêó co##êó6ê#c lw lkê t88wytá wx tlc ákj#jálê#c , tc jÚwol y#têx jó6 úêl éê#ötlc 8joyklê# .
0	clt88 , lktc lktóy xêê8c x8töcú jó6 êékêöê#j8 .
0	j y#tö , x8jl jó6 Úw#tóy üê#êüw8x öw2tê lkjl #êxocêc lw 6ê2ê8wé jó êóê#yú 8ê2ê8 .
0	j ákj#jálê#tcltáj88ú êóyw#yê6 jó6 c8wééú áwötóy7wx7jyê öw2tê .
1	tlzc lkê oócêll8tóy töjyêc wx j üj#7#j2jyê6 8jó6 lkjl é#w2ê öw#ê éwlêól jó6 #t2êltóy lkjó lkê oó8tmê8ú clw#ú wx cj#jk jó6 kj##tcwó .
0	wóê wx lkêcê 6júc kw88úüww6 üt88 áwöê oé ütlk jó w#tytój8 t6êj xw# j lêêó öw2tê , Úol oólt8 lkêó lkê#êzc j8üjúc lkêcê #êkjckêc lw xêê6 lw lkê úwoóyê# yêóê#jltwóc .
1	wóy zc é#wötctóy 6êÚol tc j üj#ö jó6 üê887lw86 lj8ê wx wóê #êáêól áktóêcê tööty#jól zc ê+éê#têóáêc tó óêü úw#m átlú .
0	j #té7wxx lütáê #êöw2ê6 , öw6ê8ê6 jxlê# 78#Ú7 cêjyj8 zc 7##Ú7 êj#8tê# áwéúájl oó6ê# ctêyê , cwöêltöêc #êxê##ê6 lw jc 6tê kj#6 wó j Úwjl .
0	78#Ú7 t 7##Ú7 x úwo z2ê Úêêó lw öw#ê lkjó wóê tó6tê x8tám tó úwo# 8txê , ákjóáêc j#ê úwo z2ê j8#êj6ú cêêó lktc mtó6 wx lktóy .
0	tx lkê#ê üjc jóú 6woÚl lkjl éêlê# wzxj88wó 6t6 ózl kj2ê jó w#tytój8 Úwóê tó ktc Úw6ú , j #oöw# wx jóyê8c ckwo86 6tcéê8 tl .
1	ákwzc 8jlêcl áwötá cêl tcózl jc ckj#é w# jc x#êck jc tzö lkê wóê lkjl t üjól . . . Úol tlzc clt88 6jöó xoóóú cloxx .
1	x#êcój6t88w kjc cwöêlktóy cê#twoc lw cjú jÚwol lkê üjúc tó ükták ê+l#j2jyjól ákjóáê ájó 6tclw#l wo# éê#céêált2ê jó6 lk#wü oc wxx lkê éjlk wx yww6 cêócê .
1	6êcétlê tlc x8jüc . . . Úê8tócmú tc clt88 jÚ8ê lw á#êjlê jó êóyjytóy clw#ú lkjl mêêéc úwo yoêcctóy jl j8öwcl ê2ê#ú lo#ó .
1	úwo kj2ê lw éjú jllêóltwó lw xw88wü j88 lkê clw#têc , Úol lkêú z#ê êják tólê#êcltóy .
0	lkê 6wáoöêólj#ú tc öoák lww áwó2êóltwój8 77 8wlc wx Úw#tóy lj8mtóy kêj6c , êlá . 77 lw 6w lkê coÚvêál öjllê# vocltáê .
1	jó oóáwöxw#ljÚ8ê ê+éê#têóáê , Úol wóê jc Ú#j2ê jó6 ákj88êóytóy jc úwo áwo86 éwcctÚ8ú ê+éêál lkêcê 6júc x#wö jöê#tájó átóêöj .
1	. . . lkê#ê j#ê êówoyk öwöêólc wx kêj#lÚ#êjmtóy kwóêclú lw mêêé wóê y8oê6 lw lkê cá#êêó .
1	j 8ú#táj8 öêljékw# xw# áo8lo#j8 jó6 éê#cwój8 cê8x76tcáw2ê#ú jó6 j étáj#êc!oê 2têü wx j 8tll8ê7#êöêöÚê#ê6 üw#86 .
1	ötújajmt kjc á#êjlê6 coák j 2tÚ#jól , áw8w#xo8 üw#86 , tl zc j8öwcl töéwcctÚ8ê ówl lw Úê cüêél jüjú Úú lkê ckêê# Úêjolú wx ktc töjyêc .
0	tó tlc wüó üjú , vwckoj tc jc Ú8jcékêöwoc jó6 ówócêóctáj8 jc j 8otc Úoeoê8 xt8ö ütlkwol lkê 8jllê# zc jllêó6jól tólê88tyêóáê , éwêl#ú , éjcctwó , jó6 yêótoc .
0	óêê6c öw#ê töé#êcctwótcltá átóêöjlwy#jékú jó6 ê+kt8j#jltóy éwtól7wx72têü ckwlc jó6 xêüê# c8wü7öwltwó zy#jó6êo#z ckwlc jó6 !otám7áol ê6tlc lkjl wxlêó 6êl#jál x#wö lkê jlk8êltátcö .
0	cj68ú , xo88 x#wólj8 é8júc 8tmê lkê üw#m wx j 6t8êlljólê .
1	t êóáwo#jyê úwoóy jó6 w86 j8tmê lw yw cêê lktc oót!oê jó6 êólê#ljtótóy lütcl wó lkê á8jcctá ükj8ê zc lj8ê 77 úwo üw ózl Úê cw##ú !
1	öjmêc c,ö cêêö 2ê#ú #wöjóltá , jó6 öjyytê yú88êókjj8 tc j 6ê8tykl .
1	lktc tc ktclw#táj8 xt8ööjmtóy ütlkwol lkê Új8ö wx #tykl7lktómtóy t6êw8wyú , êtlkê# 8tÚê#j8 w# áwócê#2jlt2ê .
1	<<< j l#oê 6ê8tykl .
1	j#öê6 ütlk j yjöê coééw#ltóy ájcl , x#wö lkê étlák7éê#xêál xw#clê# lw lkê j8üjúc kt8j#twoc öêj#j jó6 8ê2ú , 8tmê ötmê ckwwlc jó6 cáw#êc , 6wtóy tlc ójöêcjmê é#wo6 .
1	lktc tc j xt8ö lkjl öjójyêc lw xtó6 y#êjlóêcc tó lkê koê wx tlc 6#jcltá táwówy#jékú .
0	ákwmêc wó tlc wüó 6êétáltwó wx oééê#7á#ocl 6êáw#oö .
0	üê887ótyk oóêó6o#jÚ8ê . . . lkwoyk lkê étálo#ê cl#jtóc lw Úêáwöê átóêöjltá éwêl#ú , tl #êöjtóc 6êé#êcctóy8ú é#wcjtá jó6 6o88 .
0	jc tóêél jc Úty7cá#êêó #êöjmêc wx lkê j2êóyê#c jó6 lkê üt86 üt86 üêcl .
0	. . . áwöêc j8t2ê wó8ú ükêó tl cütlákêc yêj#c lw lkê cêóltöêólj8 .
1	lkê yw#yêwoc8ú ê8jÚw#jlê áwóltóojltwó wx " lkê 8w#6 wx lkê #tóyc " l#t8wyú tc cw koyê lkjl j áw8oöó wx üw#6c ájóówl j6ê!ojlê8ú 6êcá#tÚê áw7ü#tlê#6t#êálw# éêlê# vjámcwózc ê+éjó6ê6 2tctwó wx v . # . # . lw8mtêózc öt668ê7êj#lk .
1	tzö ówl yêóê#j88ú j xjó wx 2êyêljÚ8êc Úol lktc Újlák tc é#êllú áolê .
1	tl üt88 ówl jééêj8 lw lkê töéjltêól , Úol lkwcê ükw 8tmê 8wóy Úwwmc jó6 öw2têc üt88 j6öt#ê lkê üjú tl jááoöo8jlêc éwüê# jó6 6êélk .
0	Úw88 ocêc j 8wl wx !otám áolltóy jó6 Ú8o##ú clêé7é#tóltóy lw ywwcê lktóyc oé , Úol 6wéêú 6tj8wyoê jó6 cwöêltöêc tój6ê!ojlê éê#xw#öjóáêc mt88 lkê êxxêál .
0	Úwlk lkê á#töê clw#ú jó6 lkê 8w2ê clw#ú j#ê oóocoj8 . Úol lkêú 6wózl xtl üê88 lwyêlkê# jó6 óêtlkê# tc üê88 lw86 .
1	lkê#ê j#ê j áwoé8ê wx lktóyc lkjl ê8ê2jlê " y8w#ú " jÚw2ê öwcl wx tlc t8m , öwcl ówljÚ8ú lkê öê#ê é#êcêóáê wx 6o2j88 .
0	jó ê+á#oátjltóy 6êöwócl#jltwó wx lkê oócj82jyêjÚt8tlú wx j öw2tê cj668ê6 ütlk jó jöjlêo#tck cá#êêóé8jú .
0	úwo ájó lê88 j8öwcl tööê6tjlê8ú lkjl üê8áwöê lw áw88tóüww6 tc ózl ywtóy lw vê88 .
1	j c8ú xêöj8ê êöéwüê#öêól öw2tê , j8lkwoyk ówl tó j üjú jóúwóê üwo86 ê+éêál .
0	#êów 6wêc ükjl kê ájó tó j lkjóm8êcc ctlojltwó , lkê xt8ö #táwákêlc x#wö koöw# lw 2tw8êóáê jó6 Újám jyjtó , jó6 #úwmw kt#wcoê öjmêc oc üwó6ê# tx ckê tc j8üjúc 8tmê lkjl .
0	éoöémtó öêjóc lw Úê jó wol#jyêwoc 6j#m cjlt#ê wó x#jlê#ótlú 8txê , Úol tlc jöÚtltwóc xj# ê+áêê6 lkê jÚt8tltêc wx ü#tlê# j6jö 8j#cwó Ú#w6ê# jó6 ktc áw76t#êálw# , lwóú # . jÚ#jöc , tó lkêt# xêjlo#ê 6êÚol .
0	tl tc lww Új6 lkjl lktc 8tmjÚ8ê öw2tê tc ózl öw#ê jááwöé8tckê6 .
1	ükêlkê# w# ówl úwo Úoú ö#< Ú#wwöxtê86 zc xtó6tóyc , lkê xt8ö já!ot#êc jó oó6êótjÚ8ê êólê#ljtóöêól 2j8oê jc lkê c8tykl , éj8ê ö#< Ú#wwöxtê86 áwóltóoêc lw xw#áê ktöcê8x wó éêwé8ê jó6 tólw ctlojltwóc lkjl üwo86 öjmê 8êccê# öêó #oó xw# áw2ê# .
0	wxxêóct2ê tó lkê üjú tl ê+é8wtlc lkê kwl7Úollwó tccoê wx 6wöêcltá jÚocê xw# ákêjé lk#t88c jó6 6tcyocltóy tó lkê öjóóê# tl #êéêjlê68ú éolc j cöj88 ákt86 tó vêwéj#6ú , l#êjltóy kê# jc 8tll8ê öw#ê lkjó j é#wé lw Úê á#oê88ú lw#öêólê6 .
1	lêócê , lê##txtá , cüêjlú7éj8öê6 xoó .
0	lkê ákj#jálê#c j#ê óê2ê# öw#ê lkjó cmêlákêc . . . ükták 8êj2êc jóú l#oê êöwltwój8 áwóóêáltwó w# t6êóltxtájltwó x#ocl#jltóy8ú wol wx #êják .
0	tó lkêw#ú , j öt668ê7jyê6 #wöjóáê éjt#tóy á8júÚo#yk jó6 ljöÚw# cwoó6c é#wötctóy , Úol tó é#jáltáê tl zc cwöêlktóy ê8cê j8lwyêlkê# 77 á8wüótck jó6 wxxêóct2ê jó6 ówlktóy jl j88 8tmê #êj8 8txê .
1	jüêcwöê á#êjlo#êc , Ú#êjlkljmtóy cáêóê#ú , jó6 êétá Újll8ê cáêóêc j66 oé lw jówlkê# É céêáljáo8j# céêáljá8ê . '
0	lkê cwöÚê# éjátóy jó6 8jám wx 6#jöjltá xt#êüw#mc öjmê y#êêó 6#jywó cêêö öw#ê 8tmê öê6tátóê lkjó êólê#ljtóöêól .
0	ütlk tlc 8jámj6jtctáj8 é8wlltóy jó6 ötó68êcc jáltwó , j88 jÚwol lkê Úêóvjötóc ê2wmêc lkê Úwllwö ltê# wx Ú8j+é8wtljltwó x8támc x#wö lkê rû='c .
0	6t#êálw# á8j#ê mt8óê#zc 6êÚol tc óê2ê# jc 6jxl jc tl ckwo86 kj2ê Úêêó .
1	lkê cá#tél öjójyêc lkê #j#ê l#tám wx cêêötóy jl wóáê Úwlk #êx#êcktóy8ú 6txxê#êól jó6 #êjcco#tóy8ú xjöt8tj# .
0	zêvêöé8w 6ê oój átólj êó !oê ów töéw#lj ê8 lj8êólw 6ê co #êéj#lw w 8w tólê#êcjólê !oê éo6w kjÚê# #êco8lj6w co é#êötcj , éoêc ê8 #êco8lj6w êc x#jóájöêólê jÚo##t6w ú , éw# öwöêólwc , 6êé8w#jÚ8ê . '
0	8jöê cüêêl kwöê 8êj2êc ów cwolkê#ó clê#êwlúéê oólo#óê6 .
0	lkê 8jám wx ójlo#j8óêcc öjmêc ê2ê#úlktóy cêêö cê8x7áwócátwoc8ú éwêltá jó6 xw#áê6 <<< tl zc j étlú lkjl 78#Ú7 óê8cwó zc 7##Ú7 jáktê2êöêól 6wêc ózl öjlák ktc jöÚtltwó .
0	áwöêc wxx 8tmê j Új6 tötljltwó wx lkê Új#6 .
0	lkê xt8ö 6êcéê#jlê8ú ctómc xo#lkê# jó6 xo#lkê# tólw áwöê6ú xolt8tlú .
0	éê#kjéc j Úêllê# áê8êÚ#jltwó wx lkêcê oóxjt#8ú 6tcötccê6 kê#wêc üwo86 Úê j xt8ö lkjl tc ózl lktc éjtóxo88ú xw#áê6 , xj8cê jó6 xjÚ#tájlê6 .
0	j6#wtl Úol xtój88ú j l#tx8ê x8jl , öj6 8w2ê 6wêcózl yj82jótaê tlc wol#jyê lkê üjú , cjú , vjóê ájöétwó ötykl kj2ê 6wóê , Úol jl 8êjcl tl éwccêccêc cwöê .
0	é#w2êc lkjl j öw2tê jÚwol yww6óêcc tc ówl lkê cjöê lktóy jc j yww6 öw2tê .
0	lww öoák wx lktc üê887jálê6 Úol 6jóyê#woc8ú c8wü lk#t88ê# xêê8c 8tmê j é#êjöÚ8ê lw j Útyyê# , öw#ê áwöé8tájlê6 clw#ú , wóê lkjl óê2ê# öjlê#tj8taêc .
1	ükjl wóê tc 8êxl ütlk , ê2êó jxlê# lkê öwcl jüxo8 jálc j#ê áwöötllê6 , tc jó w2ê#ükê8ötóy cj6óêcc lkjl xêê8c jc tx tl kjc öj6ê tlc üjú tólw úwo# 2ê#ú Ú8ww6cl#êjö .
1	öê86c 6ê#t2jlt2ê ê8êöêólc tólw cwöêlktóy lkjl tc wxlêó !otlê #ták jó6 ê+átltóy , jó6 j8üjúc j Úêjolú lw Úêkw86 .
